district,name,match,min_dist,match1,match2,match3,match4,match5,match6,match7,match8,match9,match10,match11,match12,match13,match14,match15,match16,match17,match18,match19,match20,match21,match22,match23,match24,match25,match26,match27,match28,match29,match30,match31,match32,match33,match34,match35,match36,match37,match38,match39,match40,match41,match42,match43,match44,match45
MDG43404,maeva/i,maevatanana/i,4,maria,mangabe,mahazoma,ambalajia,marokoro,maevatanana/i,tsararano,mahatsinjo,morafeno,maevatanana/ii,andriba,bemokotra,antanimbary,madiromirafy,beratsimanina,ambalanjanakomby,antsiafabositra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,tsaravanana,,4,tsararano,maevatanana/i,mahazoma,ambalajia,beratsimanina,morafeno,maevatanana/ii,maria,marokoro,mahatsinjo,andriba,mangabe,antsiafabositra,antanimbary,madiromirafy,bemokotra,ambalanjanakomby,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,maeavatnana,maevatanana/i,4,maevatanana/i,maevatanana/ii,tsararano,mahazoma,ambalajia,mahatsinjo,morafeno,maria,mangabe,marokoro,antanimbary,beratsimanina,madiromirafy,bemokotra,andriba,ambalanjanakomby,antsiafabositra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,maev/i,maevatanana/i,4,maria,mangabe,mahazoma,ambalajia,marokoro,morafeno,andriba,mahatsinjo,maevatanana/i,tsararano,maevatanana/ii,bemokotra,madiromirafy,antanimbary,beratsimanina,antsiafabositra,ambalanjanakomby,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,meva/i,maevatanana/i,4,maria,mangabe,mahazoma,ambalajia,morafeno,marokoro,mahatsinjo,maevatanana/i,andriba,tsararano,maevatanana/ii,bemokotra,antanimbary,beratsimanina,madiromirafy,antsiafabositra,ambalanjanakomby,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,rrr,,4,maria,marokoro,andriba,tsararano,morafeno,mangabe,mahazoma,bemokotra,ambalajia,antanimbary,mahatsinjo,madiromirafy,beratsimanina,maevatanana/i,antsiafabositra,maevatanana/ii,ambalanjanakomby,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,betanatanana,,4,maevatanana/ii,maevatanana/i,ambalanjanakomby,beratsimanina,tsararano,antsiafabositra,antanimbary,ambalajia,mahatsinjo,bemokotra,mahazoma,andriba,mangabe,morafeno,madiromirafy,maria,marokoro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,antsiafapasika,,4,antsiafabositra,tsararano,ambalajia,antanimbary,beratsimanina,maevatanana/ii,maevatanana/i,andriba,mahazoma,mahatsinjo,maria,ambalanjanakomby,morafeno,mangabe,marokoro,madiromirafy,bemokotra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,tsaratanana,,4,tsararano,maevatanana/i,beratsimanina,maevatanana/ii,mahazoma,ambalajia,mahatsinjo,morafeno,maria,marokoro,antanimbary,andriba,mangabe,antsiafabositra,madiromirafy,bemokotra,ambalanjanakomby,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,bearana,,4,maria,tsararano,andriba,mahazoma,ambalajia,morafeno,bemokotra,mangabe,marokoro,beratsimanina,mahatsinjo,maevatanana/i,antanimbary,maevatanana/ii,madiromirafy,ambalanjanakomby,antsiafabositra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,andranomay,,4,ambalanjanakomby,tsararano,mahazoma,antanimbary,maevatanana/ii,maevatanana/i,andriba,beratsimanina,madiromirafy,ambalajia,marokoro,antsiafabositra,morafeno,maria,mangabe,mahatsinjo,bemokotra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,mahominjafy,madiromirafy,5,madiromirafy,beratsimanina,mahatsinjo,mahazoma,ambalanjanakomby,antsiafabositra,antanimbary,morafeno,maria,mangabe,ambalajia,marokoro,maevatanana/ii,bemokotra,maevatanana/i,andriba,tsararano,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,marofototra,,5,marokoro,bemokotra,antsiafabositra,madiromirafy,tsararano,mahazoma,morafeno,maevatanana/ii,maevatanana/i,maria,antanimbary,beratsimanina,mahatsinjo,mangabe,ambalajia,ambalanjanakomby,andriba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,andranomamy,,5,ambalanjanakomby,antanimbary,tsararano,mahazoma,maevatanana/ii,maevatanana/i,andriba,beratsimanina,madiromirafy,ambalajia,marokoro,antsiafabositra,morafeno,maria,mangabe,mahatsinjo,bemokotra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,ambodimadiro,,6,madiromirafy,ambalajia,antsiafabositra,beratsimanina,mahazoma,ambalanjanakomby,marokoro,antanimbary,morafeno,tsararano,mahatsinjo,maevatanana/ii,bemokotra,maevatanana/i,maria,andriba,mangabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,515/berivotra,,7,bemokotra,antsiafabositra,beratsimanina,maevatanana/ii,maevatanana/i,tsararano,marokoro,morafeno,madiromirafy,maria,andriba,mahazoma,ambalajia,ambalanjanakomby,antanimbary,mangabe,mahatsinjo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,anosikely/nord,,9,marokoro,antsiafabositra,ambalanjanakomby,antanimbary,beratsimanina,mahatsinjo,morafeno,tsararano,maevatanana/ii,madiromirafy,bemokotra,maevatanana/i,andriba,mangabe,mahazoma,ambalajia,maria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,anosinkely/avaratra,,11,antsiafabositra,tsararano,maevatanana/ii,maevatanana/i,ambalanjanakomby,antanimbary,beratsimanina,bemokotra,ambalajia,marokoro,mahatsinjo,madiromirafy,andriba,mahazoma,morafeno,maria,mangabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43404,ambodimanga/betsiboka,,13,antsiafabositra,ambalajia,ambalanjanakomby,beratsimanina,mangabe,mahatsinjo,maevatanana/ii,maevatanana/i,mahazoma,antanimbary,morafeno,madiromirafy,andriba,tsararano,marokoro,bemokotra,maria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43408,tsaratanana,tsaratanana,0,tsaratanana,tsararova,manakana,sarobaratra,ampandrana,andriamena,betrandraka,bekapaika,sakoamadinika,ambakireny,brieville,keliloha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43408,bekapaika,bekapaika,0,bekapaika,manakana,betrandraka,sakoamadinika,tsararova,keliloha,ampandrana,andriamena,tsaratanana,sarobaratra,brieville,ambakireny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43408,tsararova,tsararova,0,tsararova,tsaratanana,manakana,sarobaratra,bekapaika,ampandrana,andriamena,betrandraka,keliloha,ambakireny,brieville,sakoamadinika,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43408,bekapaiky,bekapaika,1,bekapaika,manakana,betrandraka,ambakireny,sakoamadinika,tsararova,brieville,keliloha,ampandrana,andriamena,tsaratanana,sarobaratra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43408,bekopaika,bekapaika,1,bekapaika,manakana,sakoamadinika,betrandraka,keliloha,andriamena,sarobaratra,tsararova,brieville,ambakireny,ampandrana,tsaratanana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43408,tsaratanana/i,tsaratanana,2,tsaratanana,tsararova,manakana,sarobaratra,ampandrana,andriamena,sakoamadinika,betrandraka,bekapaika,ambakireny,brieville,keliloha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43408,bekopaka,bekapaika,2,bekapaika,manakana,betrandraka,keliloha,ambakireny,ampandrana,andriamena,sarobaratra,sakoamadinika,tsararova,brieville,tsaratanana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43408,serabaratra,sarobaratra,2,sarobaratra,tsaratanana,betrandraka,bekapaika,manakana,ampandrana,tsararova,ambakireny,andriamena,sakoamadinika,keliloha,brieville,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43408,bepaiky,bekapaika,3,bekapaika,manakana,ambakireny,betrandraka,brieville,keliloha,ampandrana,tsararova,andriamena,sarobaratra,tsaratanana,sakoamadinika,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43408,makapaka,,3,bekapaika,manakana,ampandrana,tsararova,ambakireny,tsaratanana,sarobaratra,sakoamadinika,betrandraka,keliloha,andriamena,brieville,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43408,morarano,,4,manakana,ampandrana,tsararova,bekapaika,ambakireny,andriamena,tsaratanana,sarobaratra,betrandraka,keliloha,brieville,sakoamadinika,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43408,morafeno,,5,manakana,ambakireny,ampandrana,andriamena,tsaratanana,sakoamadinika,tsararova,betrandraka,sarobaratra,brieville,keliloha,bekapaika,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43416,kandreho,kandreho,0,kandreho,andasibe,ambaliha,behazomaty,betaimboay,antanimbaribe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG43416,ambalia,ambaliha,1,ambaliha,andasibe,kandreho,behazomaty,betaimboay,antanimbaribe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44402,mahabe,mahabe,0,mahabe,ampako,soanenga,besalampy,bekodoka,marovoay/sud,ambolodia/sud,ankasakasa/tsibiray,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44402,besalampy,besalampy,0,besalampy,mahabe,bekodoka,soanenga,ampako,ambolodia/sud,marovoay/sud,ankasakasa/tsibiray,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44402,besalamby,besalampy,1,besalampy,mahabe,bekodoka,soanenga,ampako,ambolodia/sud,marovoay/sud,ankasakasa/tsibiray,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44402,mangarivotra,,6,marovoay/sud,ankasakasa/tsibiray,soanenga,ampako,mahabe,ambolodia/sud,besalampy,bekodoka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44402,besalampy/centre,besalampy,7,besalampy,ankasakasa/tsibiray,soanenga,ampako,mahabe,ambolodia/sud,marovoay/sud,bekodoka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44417,ambatomainty,ambatomainty,0,ambatomainty,marotsialeha,bemarivo,sarodrano,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44417,sarodrano,sarodrano,0,sarodrano,bemarivo,marotsialeha,ambatomainty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44417,bemarivo,bemarivo,0,bemarivo,sarodrano,ambatomainty,marotsialeha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44417,marotsialeha,marotsialeha,0,marotsialeha,sarodrano,ambatomainty,bemarivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44417,ambatomainyy,mampikony/i,1,ambatomainty,marotsialeha,bemarivo,sarodrano,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44417,ambatomaintry,betaramahamay,1,ambatomainty,marotsialeha,bemarivo,sarodrano,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44417,ambtomainty,bekoratsaka,1,ambatomainty,bemarivo,marotsialeha,sarodrano,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44417,benarivo,ambodihazoambo,1,bemarivo,sarodrano,ambatomainty,marotsialeha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44417,amatomainty,ampasimatera,1,ambatomainty,sarodrano,marotsialeha,bemarivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44417,ambatomintry,ambatomainty,2,ambatomainty,marotsialeha,bemarivo,sarodrano,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44417,bemanario,bemarivo,3,bemarivo,sarodrano,ambatomainty,marotsialeha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44417,andoharano,,4,sarodrano,ambatomainty,marotsialeha,bemarivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44417,ambatomanjaka,,5,ambatomainty,marotsialeha,bemarivo,sarodrano,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44417,ambatomainty/central,ambatomainty,8,ambatomainty,marotsialeha,bemarivo,sarodrano,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44420,antsalova,antsalova,0,antsalova,masoarivo,soahany,trangahy,bekopaka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44420,masoarivo,masoarivo,0,masoarivo,soahany,antsalova,trangahy,bekopaka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44420,bekopaka,bekopaka,0,bekopaka,soahany,trangahy,antsalova,masoarivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44420,antsalava,antsalova,1,antsalova,soahany,masoarivo,trangahy,bekopaka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44421,berevo,berevo/ranobe,0,berevo/ranobe,antsaidoha/bebao,bebaboky/sud,veromanga,bemokotra/sud,andabotoka,betanatanana,maintirano,andrea,marohazo,andranovao,maromavo,belitsaky,antsondrodava,tambohorano,ankisatra,mafaijijo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44421,andrea,andrea,0,andrea,andranovao,andabotoka,ankisatra,maintirano,marohazo,maromavo,mafaijijo,belitsaky,veromanga,antsondrodava,betanatanana,tambohorano,antsaidoha/bebao,bebaboky/sud,berevo/ranobe,bemokotra/sud,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44421,maintirano,maintirano,0,maintirano,marohazo,maromavo,mafaijijo,tambohorano,andrea,ankisatra,andranovao,betanatanana,belitsaky,andabotoka,berevo/ranobe,veromanga,antsondrodava,bemokotra/sud,bebaboky/sud,antsaidoha/bebao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44421,ankisatra,ankisatra,0,ankisatra,andabotoka,andrea,maintirano,andranovao,belitsaky,veromanga,marohazo,maromavo,mafaijijo,betanatanana,antsondrodava,tambohorano,bemokotra/sud,antsaidoha/bebao,bebaboky/sud,berevo/ranobe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44421,antsondrodava,antsondrodava,0,antsondrodava,andrea,andranovao,andabotoka,betanatanana,ankisatra,antsaidoha/bebao,maromavo,maintirano,marohazo,veromanga,tambohorano,berevo/ranobe,mafaijijo,belitsaky,bemokotra/sud,bebaboky/sud,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44421,betanatanana,betanatanana,0,betanatanana,maintirano,andranovao,belitsaky,veromanga,andabotoka,andrea,ankisatra,bebaboky/sud,berevo/ranobe,antsondrodava,tambohorano,bemokotra/sud,marohazo,maromavo,mafaijijo,antsaidoha/bebao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44421,belitsaky,belitsaky,0,belitsaky,ankisatra,betanatanana,maintirano,andrea,marohazo,maromavo,veromanga,andabotoka,bebaboky/sud,mafaijijo,bemokotra/sud,andranovao,berevo/ranobe,tambohorano,antsondrodava,antsaidoha/bebao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44421,marohazo,marohazo,0,marohazo,maromavo,maintirano,mafaijijo,veromanga,tambohorano,andrea,andranovao,andabotoka,ankisatra,belitsaky,berevo/ranobe,betanatanana,bebaboky/sud,antsondrodava,bemokotra/sud,antsaidoha/bebao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44421,andabotoka,andabotoka,0,andabotoka,andrea,ankisatra,andranovao,marohazo,maromavo,tambohorano,betanatanana,maintirano,bebaboky/sud,mafaijijo,belitsaky,veromanga,antsondrodava,antsaidoha/bebao,berevo/ranobe,bemokotra/sud,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44421,andranovao,andranovao,0,andranovao,andrea,andabotoka,maintirano,ankisatra,marohazo,maromavo,betanatanana,mafaijijo,veromanga,antsondrodava,tambohorano,antsaidoha/bebao,berevo/ranobe,belitsaky,bebaboky/sud,bemokotra/sud,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44421,tambohorano,tambohorano,0,tambohorano,maintirano,marohazo,maromavo,andabotoka,andranovao,betanatanana,andrea,ankisatra,berevo/ranobe,mafaijijo,veromanga,bemokotra/sud,bebaboky/sud,belitsaky,antsondrodava,antsaidoha/bebao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44421,antsaidoha,antsaidoha/bebao,0,antsaidoha/bebao,antsondrodava,andranovao,andabotoka,betanatanana,maintirano,andrea,ankisatra,marohazo,tambohorano,maromavo,berevo/ranobe,mafaijijo,belitsaky,veromanga,bemokotra/sud,bebaboky/sud,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44421,mno,maintirano,1,maintirano,andranovao,berevo/ranobe,tambohorano,bemokotra/sud,andabotoka,betanatanana,andrea,ankisatra,marohazo,antsaidoha/bebao,bebaboky/sud,maromavo,mafaijijo,veromanga,antsondrodava,belitsaky,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44421,t/rano,maintirano,1,maintirano,berevo/ranobe,andranovao,tambohorano,betanatanana,ankisatra,bemokotra/sud,andabotoka,andrea,marohazo,antsaidoha/bebao,bebaboky/sud,maromavo,belitsaky,veromanga,antsondrodava,mafaijijo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG44421,m/n,maintirano,1,veromanga,andabotoka,betanatanana,maintirano,andrea,ankisatra,marohazo,andranovao,antsaidoha/bebao,bebaboky/sud,maromavo,berevo/ranobe,mafaijijo,antsondrodava,tambohorano,bemokotra/sud,belitsaky,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
