"names_tomatch","nest","fixed_best","min_fixed","partial_best","min_partial","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45"
"andranomisa","MG11107","mangamila",6,"mangamila",5,"mangamila","alakamisy","analaroa","antanetibe","androvakely","anjozorobe","tsarasaotra","belanitra","ambatomanoina","beronono","ambongamarina","amparatanjona","ambohimirary","betatao","marotsipoy","amboasary nord","ambohibary vohilena","ambohimanarina marovazaha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belanitra","MG11107","belanitra",0,"belanitra",0,"belanitra","betatao","beronono","mangamila","tsarasaotra","analaroa","antanetibe","alakamisy","ambatomanoina","ambohimirary","marotsipoy","anjozorobe","ambongamarina","amparatanjona","amboasary nord","androvakely","ambohibary vohilena","ambohimanarina marovazaha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"andranomisa ambany","MG11107","androvakely",11,"ambohimanarina marovazaha",10,"androvakely","alakamisy","antanetibe","ambatomanoina","mangamila","ambongamarina","tsarasaotra","analaroa","amparatanjona","ambohimirary","anjozorobe","belanitra","amboasary nord","marotsipoy","beronono","betatao","ambohibary vohilena","ambohimanarina marovazaha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MG12109","betafo",NA,"betafo",NA,"betafo","andranomafana","mandritsara","alakamisy anativato","antsoso","tritriva","soavina","manohisoa","ambatonikolahy","antohobe","mahaiza","anosiarivo manapa","alakamisy marososona","ambohimanambola","ambohimasina","inanantonana","alarobia bemaha","andrembesoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"betafo","MG12109","betafo",0,"betafo",0,"betafo","antsoso","antohobe","mahaiza","tritriva","soavina","manohisoa","mandritsara","andrembesoa","ambohimasina","inanantonana","andranomafana","ambatonikolahy","ambohimanambola","alarobia bemaha","anosiarivo manapa","alakamisy anativato","alakamisy marososona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohimasina","MG12109","ambohimasina",0,"ambohimasina",0,"ambohimasina","manohisoa","ambohimanambola","soavina","mahaiza","andranomafana","mandritsara","tritriva","ambatonikolahy","antohobe","andrembesoa","betafo","antsoso","inanantonana","alarobia bemaha","anosiarivo manapa","alakamisy marososona","alakamisy anativato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mahaiza","MG12109","mahaiza",0,"mahaiza",0,"mahaiza","soavina","manohisoa","betafo","tritriva","mandritsara","antsoso","ambohimasina","antohobe","inanantonana","andranomafana","ambatonikolahy","andrembesoa","ambohimanambola","alarobia bemaha","alakamisy anativato","anosiarivo manapa","alakamisy marososona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tsiafajavona-ankaratra","MG12110","tsiafajavona ankaratra",1,"tsiafajavona ankaratra",1,"tsiafajavona ankaratra","ambatondrakalavao","sabotsy namatoana","antanamalaza","tsinjoarivo","antanimasaka","antsampandrano","antakasina","manjakatompo","andravola vohipeno","andranovelona","ambatolampy","morarano","ambohipihaonana","belambo firaisana","andriambilany","ambodifarihy fenomanana","behenjy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambatolampy","MG12110","ambatolampy",0,"ambatolampy",0,"ambatolampy","manjakatompo","morarano","ambatondrakalavao","andriambilany","antanimasaka","behenjy","antanamalaza","antakasina","tsinjoarivo","andranovelona","ambohipihaonana","antsampandrano","andravola vohipeno","belambo firaisana","sabotsy namatoana","ambodifarihy fenomanana","tsiafajavona ankaratra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"morarano","MG12110","morarano",0,"morarano",0,"morarano","antakasina","manjakatompo","behenjy","tsinjoarivo","ambatolampy","andriambilany","antsampandrano","ambohipihaonana","antanimasaka","antanamalaza","andranovelona","ambatondrakalavao","belambo firaisana","andravola vohipeno","sabotsy namatoana","ambodifarihy fenomanana","tsiafajavona ankaratra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"behenjy-afovoany","MG12110","behenjy",9,"behenjy",9,"behenjy","andriambilany","tsinjoarivo","ambohipihaonana","manjakatompo","sabotsy namatoana","andranovelona","ambatolampy","morarano","belambo firaisana","antanimasaka","antsampandrano","antanamalaza","antakasina","ambatondrakalavao","andravola vohipeno","ambodifarihy fenomanana","tsiafajavona ankaratra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MG12110","ambatolampy",NA,"ambatolampy",NA,"ambatolampy","morarano","ambohipihaonana","manjakatompo","ambatondrakalavao","andriambilany","belambo firaisana","andravola vohipeno","tsiafajavona ankaratra","ambodifarihy fenomanana","sabotsy namatoana","antanimasaka","behenjy","antsampandrano","antanamalaza","antakasina","tsinjoarivo","andranovelona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambatondrakalavao","MG12110","ambatondrakalavao",0,"ambatondrakalavao",0,"ambatondrakalavao","ambatolampy","antanamalaza","manjakatompo","morarano","ambohipihaonana","antanimasaka","antakasina","andriambilany","sabotsy namatoana","antsampandrano","andranovelona","belambo firaisana","tsinjoarivo","andravola vohipeno","tsiafajavona ankaratra","behenjy","ambodifarihy fenomanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"andrembilany","MG12110","andriambilany",2,"andriambilany",2,"andriambilany","andranovelona","antanamalaza","antakasina","ambatolampy","morarano","antanimasaka","antsampandrano","behenjy","ambohipihaonana","manjakatompo","ambatondrakalavao","andravola vohipeno","tsinjoarivo","belambo firaisana","sabotsy namatoana","ambodifarihy fenomanana","tsiafajavona ankaratra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alarobia-antanamalaza","MG12110","antanamalaza",9,"antanamalaza",9,"antanamalaza","antanimasaka","ambatondrakalavao","sabotsy namatoana","ambatolampy","ambohipihaonana","andriambilany","ambodifarihy fenomanana","antakasina","andranovelona","manjakatompo","belambo firaisana","tsiafajavona ankaratra","antsampandrano","morarano","andravola vohipeno","tsinjoarivo","behenjy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antsapandrano","MG12110","antsampandrano",1,"antsampandrano",1,"antsampandrano","antanamalaza","antakasina","morarano","antanimasaka","manjakatompo","andriambilany","tsinjoarivo","andranovelona","ambatolampy","ambohipihaonana","ambatondrakalavao","sabotsy namatoana","andravola vohipeno","behenjy","belambo firaisana","tsiafajavona ankaratra","ambodifarihy fenomanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belambo-firaisana","MG12110","belambo firaisana",1,"belambo firaisana",1,"belambo firaisana","ambohipihaonana","morarano","antanimasaka","antakasina","ambatolampy","ambatondrakalavao","andriambilany","sabotsy namatoana","antsampandrano","antanamalaza","tsinjoarivo","andranovelona","manjakatompo","andravola vohipeno","behenjy","ambodifarihy fenomanana","tsiafajavona ankaratra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohipihaonana","MG12110","ambohipihaonana",0,"ambohipihaonana",0,"ambohipihaonana","belambo firaisana","morarano","antanimasaka","ambatolampy","ambatondrakalavao","andriambilany","ambodifarihy fenomanana","sabotsy namatoana","antsampandrano","antanamalaza","antakasina","andranovelona","behenjy","manjakatompo","tsinjoarivo","andravola vohipeno","tsiafajavona ankaratra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambodifarihy-fenomanana","MG12110","ambodifarihy fenomanana",1,"ambodifarihy fenomanana",1,"ambodifarihy fenomanana","ambohipihaonana","sabotsy namatoana","belambo firaisana","antanimasaka","antanamalaza","andranovelona","ambatolampy","morarano","ambatondrakalavao","andriambilany","andravola vohipeno","antsampandrano","antakasina","manjakatompo","tsiafajavona ankaratra","behenjy","tsinjoarivo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sabotsy-namantoana","MG12110","sabotsy namatoana",2,"sabotsy namatoana",2,"sabotsy namatoana","antsampandrano","antanamalaza","ambohipihaonana","antanimasaka","antakasina","morarano","manjakatompo","ambatondrakalavao","andriambilany","andranovelona","ambatolampy","belambo firaisana","tsiafajavona ankaratra","tsinjoarivo","ambodifarihy fenomanana","andravola vohipeno","behenjy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"andriambilany","MG12110","andriambilany",0,"andriambilany",0,"andriambilany","antanamalaza","andranovelona","antakasina","ambatolampy","morarano","antanimasaka","antsampandrano","ambohipihaonana","manjakatompo","andravola vohipeno","behenjy","ambatondrakalavao","sabotsy namatoana","tsinjoarivo","belambo firaisana","ambodifarihy fenomanana","tsiafajavona ankaratra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tsinjoarivo","MG12110","tsinjoarivo",0,"tsinjoarivo",0,"tsinjoarivo","morarano","manjakatompo","antakasina","ambatolampy","antanimasaka","behenjy","antsampandrano","antanamalaza","andranovelona","andriambilany","ambohipihaonana","ambatondrakalavao","sabotsy namatoana","belambo firaisana","andravola vohipeno","tsiafajavona ankaratra","ambodifarihy fenomanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antanamalaza","MG12110","antanamalaza",0,"antanamalaza",0,"antanamalaza","antanimasaka","antakasina","andriambilany","andranovelona","antsampandrano","ambatolampy","manjakatompo","ambatondrakalavao","sabotsy namatoana","morarano","tsinjoarivo","ambohipihaonana","behenjy","belambo firaisana","andravola vohipeno","tsiafajavona ankaratra","ambodifarihy fenomanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohitromby","MG12110","ambatolampy",7,"ambohipihaonana",6,"ambatolampy","ambohipihaonana","morarano","manjakatompo","behenjy","antanimasaka","andriambilany","antanamalaza","antakasina","tsinjoarivo","belambo firaisana","andranovelona","ambatondrakalavao","antsampandrano","sabotsy namatoana","andravola vohipeno","ambodifarihy fenomanana","tsiafajavona ankaratra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohimandroso","MG12110","antsampandrano",8,"ambohipihaonana",7,"antsampandrano","morarano","ambohipihaonana","ambatolampy","antanimasaka","manjakatompo","ambatondrakalavao","andriambilany","behenjy","antanamalaza","tsinjoarivo","belambo firaisana","antakasina","andranovelona","sabotsy namatoana","andravola vohipeno","ambodifarihy fenomanana","tsiafajavona ankaratra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"andravola-vohipeno-ambolotara","MG12110","andravola vohipeno",12,"andravola vohipeno",12,"andravola vohipeno","andranovelona","andriambilany","ambohipihaonana","tsiafajavona ankaratra","antanamalaza","ambodifarihy fenomanana","sabotsy namatoana","ambatondrakalavao","antanimasaka","antsampandrano","antakasina","ambatolampy","manjakatompo","belambo firaisana","morarano","tsinjoarivo","behenjy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambatolampy rv","MG12110","ambatolampy",3,"ambatolampy",3,"ambatolampy","ambatondrakalavao","antanamalaza","morarano","manjakatompo","antanimasaka","antsampandrano","antakasina","ambohipihaonana","andriambilany","behenjy","tsinjoarivo","andranovelona","andravola vohipeno","sabotsy namatoana","belambo firaisana","tsiafajavona ankaratra","ambodifarihy fenomanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambatotsipihina","MG12110","ambatolampy",8,"ambohipihaonana",6,"ambatolampy","ambohipihaonana","antakasina","ambatondrakalavao","belambo firaisana","antanimasaka","andranovelona","morarano","manjakatompo","andriambilany","andravola vohipeno","antanamalaza","sabotsy namatoana","behenjy","antsampandrano","tsinjoarivo","ambodifarihy fenomanana","tsiafajavona ankaratra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"manjakatompo-firaisana","MG12110","manjakatompo",10,"manjakatompo",10,"manjakatompo","belambo firaisana","antanimasaka","antsampandrano","antanamalaza","antakasina","ambohipihaonana","andriambilany","morarano","ambatondrakalavao","andravola vohipeno","sabotsy namatoana","andranovelona","ambatolampy","tsiafajavona ankaratra","ambodifarihy fenomanana","tsinjoarivo","behenjy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antanimasaka-tsaramiafara","MG12110","antanimasaka",13,"antanimasaka",13,"antanimasaka","tsiafajavona ankaratra","antanamalaza","antakasina","manjakatompo","ambatondrakalavao","belambo firaisana","ambodifarihy fenomanana","sabotsy namatoana","antsampandrano","ambatolampy","andriambilany","ambohipihaonana","andravola vohipeno","tsinjoarivo","morarano","andranovelona","behenjy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ankadilalana","MG12110","antanimasaka",5,"antanimasaka",5,"antanimasaka","antanamalaza","antakasina","andranovelona","ambatolampy","andriambilany","morarano","ambohipihaonana","antsampandrano","manjakatompo","ambatondrakalavao","belambo firaisana","tsinjoarivo","andravola vohipeno","sabotsy namatoana","behenjy","tsiafajavona ankaratra","ambodifarihy fenomanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hazolava","MG12110","ambatolampy",7,"ambohipihaonana",3,"ambatolampy","morarano","behenjy","antanamalaza","antakasina","antanimasaka","tsinjoarivo","andranovelona","manjakatompo","andriambilany","ambohipihaonana","ambatondrakalavao","antsampandrano","belambo firaisana","andravola vohipeno","sabotsy namatoana","tsiafajavona ankaratra","ambodifarihy fenomanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tanamalaza","MG12110","antanamalaza",2,"antanamalaza",0,"antanamalaza","antanimasaka","antakasina","ambatolampy","morarano","manjakatompo","andriambilany","tsinjoarivo","antsampandrano","andranovelona","ambatondrakalavao","sabotsy namatoana","behenjy","ambohipihaonana","belambo firaisana","andravola vohipeno","tsiafajavona ankaratra","ambodifarihy fenomanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"andranovelona","MG12110","andranovelona",0,"andranovelona",0,"andranovelona","andriambilany","antanamalaza","antanimasaka","antakasina","ambatolampy","morarano","manjakatompo","andravola vohipeno","antsampandrano","ambohipihaonana","tsinjoarivo","ambatondrakalavao","sabotsy namatoana","behenjy","belambo firaisana","ambodifarihy fenomanana","tsiafajavona ankaratra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"azolava","MG12110","morarano",6,"ambatondrakalavao",2,"morarano","ambatolampy","behenjy","antakasina","antanamalaza","antanimasaka","tsinjoarivo","andranovelona","manjakatompo","andriambilany","ambohipihaonana","ambatondrakalavao","antsampandrano","belambo firaisana","andravola vohipeno","sabotsy namatoana","tsiafajavona ankaratra","ambodifarihy fenomanana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vinaninony-atsimo","MG12116","vinaninony atsimo",1,"vinaninony atsimo",1,"vinaninony atsimo","faratsiho","miandrarivo","ramainandro","andranomiady","valabetokana","antsampanimahazo","faravohitra","ambohiborona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MG12116","faratsiho",NA,"faratsiho",NA,"faratsiho","antsampanimahazo","faravohitra","ramainandro","andranomiady","vinaninony atsimo","ambohiborona","miandrarivo","valabetokana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ramainandro","MG12116","ramainandro",0,"ramainandro",0,"ramainandro","faratsiho","faravohitra","miandrarivo","ambohiborona","antsampanimahazo","andranomiady","valabetokana","vinaninony atsimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohiborona","MG12116","ambohiborona",0,"ambohiborona",0,"ambohiborona","faravohitra","ramainandro","valabetokana","faratsiho","miandrarivo","andranomiady","antsampanimahazo","vinaninony atsimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"faratsiho","MG12116","faratsiho",0,"faratsiho",0,"faratsiho","faravohitra","miandrarivo","ramainandro","andranomiady","valabetokana","ambohiborona","vinaninony atsimo","antsampanimahazo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"miandrarivo","MG12116","miandrarivo",0,"miandrarivo",0,"miandrarivo","faratsiho","ramainandro","andranomiady","faravohitra","ambohiborona","antsampanimahazo","vinaninony atsimo","valabetokana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"andranomiady","MG12116","andranomiady",0,"andranomiady",0,"andranomiady","faravohitra","miandrarivo","faratsiho","antsampanimahazo","ramainandro","valabetokana","ambohiborona","vinaninony atsimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antsapanimahazo","MG12116","antsampanimahazo",1,"antsampanimahazo",1,"antsampanimahazo","andranomiady","ramainandro","faratsiho","miandrarivo","faravohitra","valabetokana","vinaninony atsimo","ambohiborona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambatofotsy","MG12116","faravohitra",8,"faratsiho",7,"faravohitra","andranomiady","ambohiborona","faratsiho","ramainandro","valabetokana","miandrarivo","antsampanimahazo","vinaninony atsimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohibary","MG12118","ambohibary",0,"ambohibary",0,"ambohibary","ambohimiarivo","ambano","antanimandry","antsoatany","ambatomena","belazao","alakamisy","ambohitsimanova","mangarano","antanambao","manandona","vinaninkarena","ambohidranandriana","soanindrariny","mandrosohasina","andranomanelatra","alatsinainy ibity","sahanivotry manandona","tsarahonenana sahanivotry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MG12118","ambano",NA,"ambano",NA,"ambano","belazao","alakamisy","antanimandry","vinaninkarena","andranomanelatra","ambohidranandriana","ambohimiarivo","ambohitsimanova","mangarano","manandona","antsoatany","alatsinainy ibity","sahanivotry manandona","soanindrariny","ambatomena","ambohibary","mandrosohasina","tsarahonenana sahanivotry","antanambao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"soanindrariny","MG12118","soanindrariny",0,"soanindrariny",0,"soanindrariny","vinaninkarena","mangarano","manandona","antsoatany","alakamisy","antanimandry","ambano","ambohimiarivo","ambohibary","mandrosohasina","antanambao","alatsinainy ibity","ambatomena","belazao","ambohidranandriana","andranomanelatra","ambohitsimanova","sahanivotry manandona","tsarahonenana sahanivotry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"andranomanelatra","MG12118","andranomanelatra",0,"andranomanelatra",0,"andranomanelatra","antanimandry","ambatomena","mandrosohasina","antanambao","manandona","antsoatany","ambano","vinaninkarena","ambohidranandriana","mangarano","ambohibary","belazao","alakamisy","ambohitsimanova","soanindrariny","ambohimiarivo","alatsinainy ibity","sahanivotry manandona","tsarahonenana sahanivotry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambatomena","MG12118","ambatomena",0,"ambatomena",0,"ambatomena","ambano","manandona","alakamisy","ambohibary","antanambao","antanimandry","ambohitsimanova","mangarano","antsoatany","belazao","vinaninkarena","ambohimiarivo","andranomanelatra","mandrosohasina","soanindrariny","ambohidranandriana","alatsinainy ibity","sahanivotry manandona","tsarahonenana sahanivotry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antsaontany","MG12118","antsoatany",2,"antsoatany",2,"antsoatany","antanimandry","mangarano","manandona","antanambao","ambano","alakamisy","ambatomena","ambohibary","belazao","soanindrariny","vinaninkarena","andranomanelatra","mandrosohasina","ambohimiarivo","ambohitsimanova","alatsinainy ibity","ambohidranandriana","sahanivotry manandona","tsarahonenana sahanivotry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alatsinainy-ibity","MG12118","alatsinainy ibity",1,"alatsinainy ibity",1,"alatsinainy ibity","alakamisy","antanimandry","soanindrariny","antsoatany","antanambao","vinaninkarena","ambohimiarivo","manandona","ambohibary","ambano","ambohidranandriana","ambohitsimanova","mangarano","ambatomena","belazao","andranomanelatra","mandrosohasina","sahanivotry manandona","tsarahonenana sahanivotry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambano","MG12118","ambano",0,"ambano",0,"ambano","belazao","mangarano","manandona","ambatomena","ambohibary","antanambao","alakamisy","antsoatany","ambohimiarivo","antanimandry","ambohitsimanova","vinaninkarena","soanindrariny","mandrosohasina","andranomanelatra","ambohidranandriana","alatsinainy ibity","sahanivotry manandona","tsarahonenana sahanivotry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antsiriribe","MG12118","antsoatany",7,"alatsinainy ibity",6,"antsoatany","antanimandry","ambohimiarivo","soanindrariny","antanambao","alakamisy","mangarano","ambohibary","ambano","vinaninkarena","manandona","alatsinainy ibity","ambatomena","mandrosohasina","belazao","ambohitsimanova","andranomanelatra","ambohidranandriana","sahanivotry manandona","tsarahonenana sahanivotry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"manandona","MG12118","manandona",0,"manandona",0,"manandona","ambano","mangarano","ambatomena","antanambao","belazao","alakamisy","antanimandry","vinaninkarena","antsoatany","soanindrariny","mandrosohasina","ambohibary","ambohidranandriana","andranomanelatra","ambohimiarivo","ambohitsimanova","sahanivotry manandona","alatsinainy ibity","tsarahonenana sahanivotry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
