"date_reported","type","ctar","id_ctar","distcode","source","no_patients"
2016-11-09,"new","IPM",5,"MG12110","IPM",1
2016-11-09,"new","IPM",5,"MG13105","IPM",1
2016-11-09,"new","IPM",5,"MG31301","IPM",1
2016-11-10,"new","IPM",5,"MG11101","IPM",7
2016-11-10,"new","IPM",5,"MG11117","IPM",3
2016-11-10,"new","IPM",5,"MG21201","IPM",1
2016-11-10,"new","IPM",5,"MG53517","IPM",1
2016-11-10,"new","IPM",5,"MG71715","IPM",1
2016-11-10,"restart","IPM",5,"MG11101","IPM",1
2016-11-11,"new","IPM",5,"MG11101","IPM",7
2016-11-11,"new","IPM",5,"MG11102","IPM",1
2016-11-11,"new","IPM",5,"MG11117","IPM",2
2016-11-11,"transfer","IPM",5,"MG33313","IPM",1
2016-11-12,"new","IPM",5,"MG11101","IPM",3
2016-11-12,"new","IPM",5,"MG11102","IPM",3
2016-11-12,"new","IPM",5,"MG11103","IPM",2
2016-11-12,"new","IPM",5,"MG11117","IPM",2
2016-11-12,"new","IPM",5,"MG13105","IPM",1
2016-11-13,"new","IPM",5,"MG11101","IPM",2
2016-11-13,"new","IPM",5,"MG11102","IPM",1
2016-11-13,"new","IPM",5,"MG11106","IPM",1
2016-11-13,"new","IPM",5,"MG11117","IPM",6
2016-11-14,"new","IPM",5,"MG11101","IPM",21
2016-11-14,"new","IPM",5,"MG11102","IPM",4
2016-11-14,"new","IPM",5,"MG11103","IPM",3
2016-11-14,"new","IPM",5,"MG11117","IPM",9
2016-11-14,"new","IPM",5,"MG13105","IPM",1
2016-11-14,"restart","IPM",5,"MG11101","IPM",1
2016-11-14,"restart","IPM",5,"MG11102","IPM",1
2016-11-14,"transfer","IPM",5,"MG33314","IPM",1
2016-11-15,"new","IPM",5,"MG11101","IPM",10
2016-11-15,"new","IPM",5,"MG11102","IPM",3
2016-11-15,"new","IPM",5,"MG11103","IPM",2
2016-11-15,"new","IPM",5,"MG11104","IPM",2
2016-11-15,"new","IPM",5,"MG11117","IPM",4
2016-11-15,"new","IPM",5,"MG13105","IPM",1
2016-11-16,"new","IPM",5,"MG11101","IPM",6
2016-11-16,"new","IPM",5,"MG11102","IPM",2
2016-11-16,"new","IPM",5,"MG11103","IPM",5
2016-11-16,"new","IPM",5,"MG11117","IPM",4
2016-11-17,"new","IPM",5,"MG11101","IPM",5
2016-11-17,"new","IPM",5,"MG11102","IPM",1
2016-11-17,"new","IPM",5,"MG11103","IPM",2
2016-11-17,"new","IPM",5,"MG11104","IPM",1
2016-11-17,"new","IPM",5,"MG11106","IPM",1
2016-11-17,"new","IPM",5,"MG11117","IPM",5
2016-11-17,"new","IPM",5,"MG31310","IPM",1
2016-11-17,"transfer","IPM",5,"MG13105","IPM",1
2016-11-18,"new","IPM",5,"MG11101","IPM",11
2016-11-18,"new","IPM",5,"MG11103","IPM",2
2016-11-18,"new","IPM",5,"MG11117","IPM",2
2016-11-18,"new","IPM",5,"MG13112","IPM",1
2016-11-19,"new","IPM",5,"MG11101","IPM",3
2016-11-20,"new","IPM",5,"MG11101","IPM",3
2016-11-20,"new","IPM",5,"MG11102","IPM",1
2016-11-20,"restart","IPM",5,"MG11101","IPM",1
2016-11-20,"transfer","IPM",5,"MG42414","IPM",1
2016-11-21,"new","IPM",5,"MG11101","IPM",9
2016-11-21,"new","IPM",5,"MG11102","IPM",4
2016-11-21,"new","IPM",5,"MG11103","IPM",7
2016-11-21,"new","IPM",5,"MG11115","IPM",2
2016-11-21,"new","IPM",5,"MG11117","IPM",7
2016-11-21,"new","IPM",5,"MG43404","IPM",1
2016-11-22,"new","IPM",5,"MG11101","IPM",12
2016-11-22,"new","IPM",5,"MG11102","IPM",3
2016-11-22,"new","IPM",5,"MG11103","IPM",2
2016-11-22,"new","IPM",5,"MG11106","IPM",2
2016-11-22,"new","IPM",5,"MG11117","IPM",7
2016-11-23,"new","IPM",5,"MG11101","IPM",6
2016-11-23,"new","IPM",5,"MG11102","IPM",3
2016-11-23,"new","IPM",5,"MG11103","IPM",4
2016-11-23,"new","IPM",5,"MG11104","IPM",1
2016-11-23,"new","IPM",5,"MG11117","IPM",4
2016-11-23,"restart","IPM",5,"MG11103","IPM",1
2016-11-23,"restart","IPM",5,"MG11117","IPM",1
2016-11-23,"transfer","IPM",5,"MG11101","IPM",1
2016-11-23,"transfer","IPM",5,"MG31308","IPM",1
2016-11-24,"new","IPM",5,"MG11101","IPM",11
2016-11-24,"new","IPM",5,"MG11102","IPM",2
2016-11-24,"new","IPM",5,"MG11103","IPM",1
2016-11-24,"new","IPM",5,"MG11117","IPM",2
2016-11-24,"restart","IPM",5,"MG11101","IPM",1
2016-11-25,"new","IPM",5,"MG11101","IPM",12
2016-11-25,"new","IPM",5,"MG11102","IPM",1
2016-11-25,"new","IPM",5,"MG11103","IPM",4
2016-11-25,"new","IPM",5,"MG11117","IPM",6
2016-11-25,"new","IPM",5,"MG54509","IPM",1
2016-11-26,"new","IPM",5,"MG11101","IPM",2
2016-11-26,"new","IPM",5,"MG11102","IPM",2
2016-11-26,"new","IPM",5,"MG11117","IPM",1
2016-11-26,"transfer","IPM",5,"MG33314","IPM",1
2016-11-27,"new","IPM",5,"MG11101","IPM",4
2016-11-27,"new","IPM",5,"MG11102","IPM",1
2016-11-27,"new","IPM",5,"MG11117","IPM",1
2016-11-27,"new","IPM",5,"MG13105","IPM",1
2016-11-28,"new","IPM",5,"MG11101","IPM",20
2016-11-28,"new","IPM",5,"MG11102","IPM",5
2016-11-28,"new","IPM",5,"MG11104","IPM",1
2016-11-28,"new","IPM",5,"MG11117","IPM",7
2016-11-28,"transfer","IPM",5,"MG11101","IPM",1
2016-11-29,"new","IPM",5,"MG11101","IPM",13
2016-11-29,"new","IPM",5,"MG11102","IPM",2
2016-11-29,"new","IPM",5,"MG11103","IPM",2
2016-11-29,"new","IPM",5,"MG11106","IPM",1
2016-11-29,"new","IPM",5,"MG11117","IPM",6
2016-11-30,"new","IPM",5,"MG11101","IPM",5
2016-11-30,"new","IPM",5,"MG11102","IPM",5
2016-11-30,"new","IPM",5,"MG11103","IPM",2
2016-11-30,"new","IPM",5,"MG11106","IPM",1
2016-11-30,"new","IPM",5,"MG11107","IPM",1
2016-11-30,"new","IPM",5,"MG11117","IPM",5
2016-12-01,"new","IPM",5,"MG11101","IPM",6
2016-12-01,"new","IPM",5,"MG11102","IPM",2
2016-12-01,"new","IPM",5,"MG11106","IPM",2
2016-12-01,"new","IPM",5,"MG11115","IPM",1
2016-12-01,"new","IPM",5,"MG11117","IPM",1
2016-12-01,"new","IPM",5,"MG12110","IPM",1
2016-12-01,"new","IPM",5,"MG13105","IPM",2
2016-12-02,"new","IPM",5,"MG11101","IPM",9
2016-12-02,"new","IPM",5,"MG11102","IPM",3
2016-12-02,"new","IPM",5,"MG11103","IPM",3
2016-12-02,"new","IPM",5,"MG11106","IPM",1
2016-12-02,"new","IPM",5,"MG11115","IPM",1
2016-12-02,"new","IPM",5,"MG11117","IPM",1
2016-12-03,"new","IPM",5,"MG11101","IPM",5
2016-12-03,"new","IPM",5,"MG11102","IPM",7
2016-12-03,"new","IPM",5,"MG11103","IPM",2
2016-12-03,"new","IPM",5,"MG11117","IPM",2
2016-12-03,"new","IPM",5,"MG13105","IPM",1
2016-12-04,"new","IPM",5,"MG11101","IPM",6
2016-12-04,"new","IPM",5,"MG11102","IPM",1
2016-12-04,"new","IPM",5,"MG11103","IPM",2
2016-12-04,"new","IPM",5,"MG11104","IPM",2
2016-12-04,"new","IPM",5,"MG11117","IPM",2
2016-12-04,"new","IPM",5,NA,"IPM",1
2016-12-04,"transfer","IPM",5,"MG11101","IPM",1
2016-12-05,"new","IPM",5,"MG11101","IPM",19
2016-12-05,"new","IPM",5,"MG11102","IPM",1
2016-12-05,"new","IPM",5,"MG11103","IPM",4
2016-12-05,"new","IPM",5,"MG11117","IPM",1
2016-12-05,"new","IPM",5,"MG14111","IPM",1
2016-12-05,"restart","IPM",5,"MG11103","IPM",1
2016-12-05,"transfer","IPM",5,"MG11101","IPM",1
2016-12-06,"new","IPM",5,"MG11101","IPM",5
2016-12-06,"new","IPM",5,"MG11102","IPM",2
2016-12-06,"new","IPM",5,"MG11103","IPM",3
2016-12-06,"new","IPM",5,"MG11117","IPM",4
2016-12-06,"new","IPM",5,"MG13105","IPM",1
2016-12-06,"restart","IPM",5,"MG11103","IPM",1
2016-12-07,"new","IPM",5,"MG11101","IPM",9
2016-12-07,"new","IPM",5,"MG11102","IPM",10
2016-12-07,"new","IPM",5,"MG11103","IPM",2
2016-12-07,"new","IPM",5,"MG11106","IPM",1
2016-12-07,"new","IPM",5,"MG11117","IPM",3
2016-12-07,"new","IPM",5,"MG12110","IPM",1
2016-12-07,"new","IPM",5,"MG12114","IPM",1
2016-12-07,"restart","IPM",5,"MG11117","IPM",1
2016-12-08,"new","IPM",5,"MG11101","IPM",8
2016-12-08,"new","IPM",5,"MG11103","IPM",2
2016-12-08,"new","IPM",5,"MG11117","IPM",5
2016-12-09,"new","IPM",5,"MG11101","IPM",7
2016-12-09,"new","IPM",5,"MG11102","IPM",4
2016-12-09,"new","IPM",5,"MG11103","IPM",2
2016-12-09,"new","IPM",5,"MG11104","IPM",1
2016-12-09,"new","IPM",5,"MG11117","IPM",3
2016-12-10,"new","IPM",5,"MG11101","IPM",4
2016-12-10,"new","IPM",5,"MG11102","IPM",2
2016-12-10,"new","IPM",5,"MG11103","IPM",2
2016-12-10,"new","IPM",5,"MG11117","IPM",1
2016-12-10,"restart","IPM",5,"MG11101","IPM",1
2016-12-10,"restart","IPM",5,"MG11102","IPM",1
2016-12-10,"restart","IPM",5,"MG42409","IPM",1
2016-12-11,"new","IPM",5,"MG11101","IPM",1
2016-12-11,"new","IPM",5,"MG11102","IPM",1
2016-12-11,"new","IPM",5,"MG11103","IPM",2
2016-12-11,"restart","IPM",5,"MG11102","IPM",1
2016-12-12,"new","IPM",5,"MG11101","IPM",13
2016-12-12,"new","IPM",5,"MG11102","IPM",5
2016-12-12,"new","IPM",5,"MG11103","IPM",6
2016-12-12,"new","IPM",5,"MG11104","IPM",2
2016-12-12,"new","IPM",5,"MG11106","IPM",1
2016-12-12,"new","IPM",5,"MG11107","IPM",1
2016-12-12,"new","IPM",5,"MG11117","IPM",2
2016-12-12,"transfer","IPM",5,"MG31301","IPM",1
2016-12-13,"new","IPM",5,"MG11101","IPM",11
2016-12-13,"new","IPM",5,"MG11102","IPM",1
2016-12-13,"new","IPM",5,"MG11103","IPM",3
2016-12-13,"new","IPM",5,"MG11115","IPM",1
2016-12-13,"new","IPM",5,"MG11117","IPM",5
2016-12-13,"transfer","IPM",5,"MG11101","IPM",1
2016-12-14,"new","IPM",5,"MG11101","IPM",7
2016-12-14,"new","IPM",5,"MG11102","IPM",1
2016-12-14,"new","IPM",5,"MG11103","IPM",1
2016-12-14,"new","IPM",5,"MG11106","IPM",1
2016-12-14,"new","IPM",5,"MG11117","IPM",5
2016-12-14,"restart","IPM",5,"MG11117","IPM",1
2016-12-14,"transfer","IPM",5,"MG12118","IPM",1
2016-12-15,"new","IPM",5,"MG11101","IPM",6
2016-12-15,"new","IPM",5,"MG11102","IPM",6
2016-12-15,"new","IPM",5,"MG11117","IPM",2
2016-12-16,"new","IPM",5,"MG11101","IPM",8
2016-12-16,"new","IPM",5,"MG11102","IPM",3
2016-12-16,"new","IPM",5,"MG11103","IPM",1
2016-12-16,"new","IPM",5,"MG11107","IPM",1
2016-12-16,"new","IPM",5,"MG11117","IPM",4
2016-12-16,"restart","IPM",5,"MG11102","IPM",1
2016-12-17,"new","IPM",5,"MG11101","IPM",3
2016-12-17,"new","IPM",5,"MG11102","IPM",1
2016-12-17,"new","IPM",5,"MG11117","IPM",1
2016-12-18,"new","IPM",5,"MG11101","IPM",3
2016-12-18,"new","IPM",5,"MG11102","IPM",2
2016-12-18,"new","IPM",5,"MG11103","IPM",1
2016-12-18,"restart","IPM",5,"MG11101","IPM",1
2016-12-19,"new","IPM",5,"MG11101","IPM",13
2016-12-19,"new","IPM",5,"MG11102","IPM",4
2016-12-19,"new","IPM",5,"MG11103","IPM",5
2016-12-19,"new","IPM",5,"MG11104","IPM",3
2016-12-19,"new","IPM",5,"MG11106","IPM",1
2016-12-19,"new","IPM",5,"MG11117","IPM",2
2016-12-19,"new","IPM",5,"MG12110","IPM",1
2016-12-19,"new","IPM",5,"MG33317","IPM",1
2016-12-19,"restart","IPM",5,"MG11101","IPM",1
2016-12-19,"restart","IPM",5,"MG13105","IPM",1
2016-12-20,"new","IPM",5,"MG11101","IPM",6
2016-12-20,"new","IPM",5,"MG11102","IPM",2
2016-12-20,"new","IPM",5,"MG11103","IPM",1
2016-12-20,"new","IPM",5,"MG11104","IPM",1
2016-12-20,"new","IPM",5,"MG11117","IPM",4
2016-12-21,"new","IPM",5,"MG11101","IPM",5
2016-12-21,"new","IPM",5,"MG11102","IPM",1
2016-12-21,"new","IPM",5,"MG11104","IPM",1
2016-12-21,"new","IPM",5,"MG11117","IPM",3
2016-12-22,"new","IPM",5,"MG11101","IPM",6
2016-12-22,"new","IPM",5,"MG11102","IPM",3
2016-12-22,"new","IPM",5,"MG11103","IPM",3
2016-12-22,"new","IPM",5,"MG11106","IPM",1
2016-12-22,"new","IPM",5,"MG11115","IPM",1
2016-12-22,"new","IPM",5,"MG11117","IPM",4
2016-12-22,"new","IPM",5,"MG14111","IPM",1
2016-12-23,"new","IPM",5,"MG11101","IPM",6
2016-12-23,"new","IPM",5,"MG11102","IPM",2
2016-12-23,"new","IPM",5,"MG11103","IPM",1
2016-12-23,"new","IPM",5,"MG11106","IPM",1
2016-12-23,"new","IPM",5,"MG11117","IPM",3
2016-12-23,"transfer","IPM",5,"MG33314","IPM",1
2016-12-24,"new","IPM",5,"MG11101","IPM",4
2016-12-24,"new","IPM",5,"MG11102","IPM",2
2016-12-24,"new","IPM",5,"MG11103","IPM",1
2016-12-25,"new","IPM",5,"MG11101","IPM",3
2016-12-25,"new","IPM",5,"MG11103","IPM",1
2016-12-25,"new","IPM",5,"MG11104","IPM",1
2016-12-25,"new","IPM",5,"MG11117","IPM",3
2016-12-25,"restart","IPM",5,"MG11101","IPM",1
2016-12-25,"transfer","IPM",5,"MG11101","IPM",1
2016-12-26,"new","IPM",5,"MG11101","IPM",10
2016-12-26,"new","IPM",5,"MG11102","IPM",3
2016-12-26,"new","IPM",5,"MG11103","IPM",5
2016-12-26,"new","IPM",5,"MG11117","IPM",9
2016-12-26,"transfer","IPM",5,"MG42411","IPM",1
2016-12-27,"new","IPM",5,"MG11101","IPM",4
2016-12-27,"new","IPM",5,"MG11102","IPM",4
2016-12-27,"new","IPM",5,"MG11103","IPM",2
2016-12-27,"new","IPM",5,"MG11115","IPM",1
2016-12-27,"new","IPM",5,"MG11117","IPM",3
2016-12-27,"new","IPM",5,"MG41401","IPM",1
2016-12-27,"restart","IPM",5,"MG11101","IPM",2
2016-12-27,"transfer","IPM",5,"MG33313","IPM",1
2016-12-28,"new","IPM",5,"MG11101","IPM",15
2016-12-28,"new","IPM",5,"MG11102","IPM",1
2016-12-28,"new","IPM",5,"MG11103","IPM",1
2016-12-28,"new","IPM",5,"MG11106","IPM",1
2016-12-28,"new","IPM",5,"MG11115","IPM",1
2016-12-28,"new","IPM",5,"MG11117","IPM",7
2016-12-29,"new","IPM",5,"MG11101","IPM",7
2016-12-29,"new","IPM",5,"MG11102","IPM",1
2016-12-29,"new","IPM",5,"MG11103","IPM",2
2016-12-29,"new","IPM",5,"MG11117","IPM",4
2016-12-30,"new","IPM",5,"MG11101","IPM",9
2016-12-30,"new","IPM",5,"MG11102","IPM",2
2016-12-30,"new","IPM",5,"MG11103","IPM",1
2016-12-30,"new","IPM",5,"MG11106","IPM",1
2016-12-30,"new","IPM",5,"MG11117","IPM",4
2016-12-30,"new","IPM",5,"MG33313","IPM",1
2016-12-30,"restart","IPM",5,"MG11117","IPM",1
2016-12-30,"transfer","IPM",5,"MG12108","IPM",1
2016-12-30,"transfer","IPM",5,"MG31301","IPM",1
2016-12-31,"new","IPM",5,"MG11101","IPM",2
2016-12-31,"new","IPM",5,"MG11102","IPM",2
2016-12-31,"new","IPM",5,"MG11117","IPM",1
2016-12-31,"transfer","IPM",5,"MG11101","IPM",1
2017-01-01,"new","IPM",5,"MG11101","IPM",4
2017-01-01,"new","IPM",5,"MG11103","IPM",3
2017-01-01,"new","IPM",5,"MG11117","IPM",1
2017-01-02,"new","IPM",5,"MG11101","IPM",12
2017-01-02,"new","IPM",5,"MG11102","IPM",2
2017-01-02,"new","IPM",5,"MG11103","IPM",5
2017-01-02,"new","IPM",5,"MG11117","IPM",3
2017-01-02,"new","IPM",5,"MG13105","IPM",1
2017-01-02,"restart","IPM",5,"MG11101","IPM",1
2017-01-02,"transfer","IPM",5,"MG11117","IPM",1
2017-01-03,"new","IPM",5,"MG11101","IPM",13
2017-01-03,"new","IPM",5,"MG11103","IPM",4
2017-01-03,"new","IPM",5,"MG11106","IPM",1
2017-01-03,"new","IPM",5,"MG11117","IPM",11
2017-01-03,"new","IPM",5,"MG13105","IPM",1
2017-01-03,"restart","IPM",5,"MG11101","IPM",1
2017-01-03,"transfer","IPM",5,"MG11117","IPM",1
2017-01-04,"new","IPM",5,"MG11101","IPM",6
2017-01-04,"new","IPM",5,"MG11102","IPM",1
2017-01-04,"new","IPM",5,"MG11103","IPM",2
2017-01-04,"new","IPM",5,"MG11115","IPM",1
2017-01-04,"new","IPM",5,"MG11117","IPM",8
2017-01-04,"transfer","IPM",5,"MG33314","IPM",1
2017-01-05,"new","IPM",5,"MG11101","IPM",7
2017-01-05,"new","IPM",5,"MG11102","IPM",2
2017-01-05,"new","IPM",5,"MG11103","IPM",1
2017-01-05,"new","IPM",5,"MG11107","IPM",1
2017-01-05,"new","IPM",5,"MG11117","IPM",6
2017-01-05,"new","IPM",5,"MG12108","IPM",1
2017-01-05,"new","IPM",5,"MG21201","IPM",1
2017-01-06,"new","IPM",5,"MG11101","IPM",10
2017-01-06,"new","IPM",5,"MG11102","IPM",4
2017-01-06,"new","IPM",5,"MG11103","IPM",4
2017-01-06,"new","IPM",5,"MG11115","IPM",1
2017-01-06,"new","IPM",5,"MG11117","IPM",2
2017-01-06,"new","IPM",5,NA,"IPM",1
2017-01-06,"restart","IPM",5,"MG11101","IPM",2
2017-01-07,"new","IPM",5,"MG11101","IPM",3
2017-01-07,"new","IPM",5,"MG11102","IPM",3
2017-01-07,"new","IPM",5,"MG11117","IPM",1
2017-01-08,"new","IPM",5,"MG11101","IPM",8
2017-01-08,"new","IPM",5,"MG11102","IPM",6
2017-01-08,"new","IPM",5,"MG11103","IPM",2
2017-01-08,"new","IPM",5,"MG11117","IPM",1
2017-01-08,"restart","IPM",5,"MG11101","IPM",1
2017-01-09,"new","IPM",5,"MG11101","IPM",15
2017-01-09,"new","IPM",5,"MG11102","IPM",9
2017-01-09,"new","IPM",5,"MG11103","IPM",3
2017-01-09,"new","IPM",5,"MG11117","IPM",6
2017-01-09,"new","IPM",5,"MG13105","IPM",1
2017-01-09,"new","IPM",5,"MG14119","IPM",1
2017-01-09,"restart","IPM",5,"MG11101","IPM",2
2017-01-09,"transfer","IPM",5,"MG11102","IPM",1
2017-01-10,"new","IPM",5,"MG11101","IPM",7
2017-01-10,"new","IPM",5,"MG11102","IPM",2
2017-01-10,"new","IPM",5,"MG11103","IPM",2
2017-01-10,"new","IPM",5,"MG11117","IPM",7
2017-01-10,"new","IPM",5,"MG13105","IPM",1
2017-01-10,"transfer","IPM",5,"MG31301","IPM",1
2017-01-10,"transfer","IPM",5,"MG42411","IPM",1
2017-01-11,"new","IPM",5,"MG11101","IPM",6
2017-01-11,"new","IPM",5,"MG11102","IPM",5
2017-01-11,"new","IPM",5,"MG11103","IPM",1
2017-01-11,"new","IPM",5,"MG11106","IPM",1
2017-01-11,"new","IPM",5,"MG11117","IPM",3
2017-01-11,"new","IPM",5,"MG13105","IPM",2
2017-01-11,"new","IPM",5,"MG51501","IPM",1
2017-01-11,"new","IPM",5,"MG54511","IPM",1
2017-01-11,"restart","IPM",5,"MG11103","IPM",1
2017-01-12,"new","IPM",5,"MG11101","IPM",9
2017-01-12,"new","IPM",5,"MG11103","IPM",1
2017-01-12,"new","IPM",5,"MG11104","IPM",2
2017-01-12,"new","IPM",5,"MG11117","IPM",1
2017-01-12,"restart","IPM",5,"MG11101","IPM",1
2017-01-13,"new","IPM",5,"MG11101","IPM",7
2017-01-13,"new","IPM",5,"MG11102","IPM",2
2017-01-13,"new","IPM",5,"MG11103","IPM",1
2017-01-13,"new","IPM",5,"MG11117","IPM",1
2017-01-13,"new","IPM",5,"MG12110","IPM",1
2017-01-13,"restart","IPM",5,"MG11101","IPM",1
2017-01-13,"restart","IPM",5,"MG11102","IPM",2
2017-01-14,"new","IPM",5,"MG11101","IPM",5
2017-01-14,"new","IPM",5,"MG11102","IPM",4
2017-01-14,"new","IPM",5,"MG11103","IPM",4
2017-01-14,"new","IPM",5,"MG11117","IPM",1
2017-01-15,"new","IPM",5,"MG11101","IPM",3
2017-01-15,"new","IPM",5,"MG11102","IPM",1
2017-01-15,"new","IPM",5,"MG11117","IPM",3
2017-01-16,"new","IPM",5,"MG11101","IPM",12
2017-01-16,"new","IPM",5,"MG11102","IPM",4
2017-01-16,"new","IPM",5,"MG11103","IPM",1
2017-01-16,"new","IPM",5,"MG11117","IPM",7
2017-01-16,"new","IPM",5,"MG31308","IPM",1
2017-01-16,"transfer","IPM",5,"MG11117","IPM",1
2017-01-16,"transfer","IPM",5,"MG31301","IPM",1
2017-01-17,"new","IPM",5,"MG11101","IPM",7
2017-01-17,"new","IPM",5,"MG11102","IPM",9
2017-01-17,"new","IPM",5,"MG11103","IPM",2
2017-01-17,"new","IPM",5,"MG11117","IPM",3
2017-01-17,"new","IPM",5,"MG13105","IPM",1
2017-01-18,"new","IPM",5,"MG11101","IPM",8
2017-01-18,"new","IPM",5,"MG11102","IPM",1
2017-01-18,"new","IPM",5,"MG11117","IPM",3
2017-01-18,"new","IPM",5,"MG13105","IPM",1
2017-01-18,"new","IPM",5,"MG25213","IPM",1
2017-01-18,"restart","IPM",5,"MG11101","IPM",1
2017-01-19,"new","IPM",5,"MG11101","IPM",9
2017-01-19,"new","IPM",5,"MG11102","IPM",3
2017-01-19,"new","IPM",5,"MG11103","IPM",3
2017-01-19,"new","IPM",5,"MG11104","IPM",2
2017-01-19,"new","IPM",5,"MG11117","IPM",1
2017-01-20,"new","IPM",5,"MG11101","IPM",13
2017-01-20,"new","IPM",5,"MG11102","IPM",7
2017-01-20,"new","IPM",5,"MG11103","IPM",7
2017-01-20,"new","IPM",5,"MG11117","IPM",3
2017-01-20,"new","IPM",5,"MG12108","IPM",1
2017-01-20,"new","IPM",5,"MG13105","IPM",2
2017-01-21,"new","IPM",5,"MG11101","IPM",5
2017-01-21,"new","IPM",5,"MG11102","IPM",1
2017-01-21,"new","IPM",5,"MG11117","IPM",1
2017-01-21,"new","IPM",5,"MG31308","IPM",1
2017-01-21,"transfer","IPM",5,"MG42413","IPM",1
2017-01-22,"new","IPM",5,"MG11101","IPM",8
2017-01-22,"new","IPM",5,"MG11102","IPM",3
2017-01-22,"new","IPM",5,"MG11103","IPM",3
2017-01-23,"new","IPM",5,"MG11101","IPM",15
2017-01-23,"new","IPM",5,"MG11102","IPM",2
2017-01-23,"new","IPM",5,"MG11103","IPM",2
2017-01-23,"new","IPM",5,"MG11106","IPM",1
2017-01-23,"new","IPM",5,"MG11107","IPM",2
2017-01-23,"new","IPM",5,"MG11117","IPM",5
2017-01-23,"new","IPM",5,"MG12110","IPM",1
2017-01-23,"new","IPM",5,"MG13105","IPM",2
2017-01-23,"restart","IPM",5,"MG11117","IPM",1
2017-01-24,"new","IPM",5,"MG11101","IPM",10
2017-01-24,"new","IPM",5,"MG11102","IPM",3
2017-01-24,"new","IPM",5,"MG11103","IPM",4
2017-01-24,"new","IPM",5,"MG11117","IPM",1
2017-01-25,"new","IPM",5,"MG11101","IPM",15
2017-01-25,"new","IPM",5,"MG11102","IPM",12
2017-01-25,"new","IPM",5,"MG11103","IPM",1
2017-01-25,"new","IPM",5,"MG11117","IPM",2
2017-01-25,"new","IPM",5,"MG14119","IPM",1
2017-01-25,"transfer","IPM",5,"MG25214","IPM",1
2017-01-26,"new","IPM",5,"MG11101","IPM",5
2017-01-26,"new","IPM",5,"MG11102","IPM",5
2017-01-26,"new","IPM",5,"MG11103","IPM",1
2017-01-26,"new","IPM",5,"MG11115","IPM",1
2017-01-26,"new","IPM",5,"MG11117","IPM",6
2017-01-27,"new","IPM",5,"MG11101","IPM",7
2017-01-27,"new","IPM",5,"MG11102","IPM",7
2017-01-27,"new","IPM",5,"MG11103","IPM",1
2017-01-27,"new","IPM",5,"MG11117","IPM",1
2017-01-28,"new","IPM",5,"MG11101","IPM",5
2017-01-28,"new","IPM",5,"MG11102","IPM",10
2017-01-28,"new","IPM",5,"MG11103","IPM",2
2017-01-28,"new","IPM",5,"MG11106","IPM",1
2017-01-28,"new","IPM",5,"MG11117","IPM",3
2017-01-28,"new","IPM",5,NA,"IPM",1
2017-01-29,"new","IPM",5,"MG11101","IPM",7
2017-01-29,"new","IPM",5,"MG11103","IPM",1
2017-01-29,"new","IPM",5,"MG11117","IPM",2
2017-01-30,"new","IPM",5,"MG11101","IPM",8
2017-01-30,"new","IPM",5,"MG11102","IPM",4
2017-01-30,"new","IPM",5,"MG11103","IPM",2
2017-01-30,"new","IPM",5,"MG11117","IPM",5
2017-01-30,"new","IPM",5,"MG13105","IPM",1
2017-01-30,"transfer","IPM",5,"MG33314","IPM",1
2017-01-31,"new","IPM",5,"MG11101","IPM",12
2017-01-31,"new","IPM",5,"MG11102","IPM",3
2017-01-31,"new","IPM",5,"MG11103","IPM",2
2017-01-31,"new","IPM",5,"MG11107","IPM",2
2017-01-31,"new","IPM",5,"MG11117","IPM",2
2017-02-01,"new","IPM",5,"MG11101","IPM",10
2017-02-01,"new","IPM",5,"MG11102","IPM",5
2017-02-01,"new","IPM",5,"MG11103","IPM",5
2017-02-01,"new","IPM",5,"MG11104","IPM",1
2017-02-01,"new","IPM",5,"MG11107","IPM",1
2017-02-01,"new","IPM",5,"MG11117","IPM",3
2017-02-01,"new","IPM",5,"MG54511","IPM",1
2017-02-01,"restart","IPM",5,"MG11101","IPM",1
2017-02-01,"transfer","IPM",5,"MG33314","IPM",1
2017-02-02,"new","IPM",5,"MG11101","IPM",6
2017-02-02,"new","IPM",5,"MG11102","IPM",1
2017-02-02,"new","IPM",5,"MG11103","IPM",3
2017-02-02,"new","IPM",5,"MG11117","IPM",4
2017-02-03,"new","IPM",5,"MG11101","IPM",9
2017-02-03,"new","IPM",5,"MG11102","IPM",1
2017-02-03,"new","IPM",5,"MG11103","IPM",3
2017-02-03,"new","IPM",5,"MG11117","IPM",8
2017-02-04,"new","IPM",5,"MG11101","IPM",1
2017-02-04,"new","IPM",5,"MG11102","IPM",2
2017-02-04,"new","IPM",5,"MG11103","IPM",2
2017-02-04,"new","IPM",5,"MG13105","IPM",2
2017-02-04,"restart","IPM",5,"MG11101","IPM",1
2017-02-05,"new","IPM",5,"MG11101","IPM",8
2017-02-05,"new","IPM",5,"MG11102","IPM",9
2017-02-05,"new","IPM",5,"MG11103","IPM",1
2017-02-05,"new","IPM",5,"MG11104","IPM",1
2017-02-05,"new","IPM",5,"MG11117","IPM",3
2017-02-05,"new","IPM",5,"MG12110","IPM",1
2017-02-06,"new","IPM",5,"MG11101","IPM",10
2017-02-06,"new","IPM",5,"MG11102","IPM",5
2017-02-06,"new","IPM",5,"MG11103","IPM",2
2017-02-06,"new","IPM",5,"MG11117","IPM",7
